transaction_date,order_id,item_name,line_item_id,quantity,unit_price,total_amount,modifiers,notes,location,server_name,guest_count
2025-10-03T10:15:00.000Z,ORD-1094,Sample Item 190,LI-000190,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-03T10:30:00.000Z,ORD-1095,Sample Item 191,LI-000191,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-03T10:45:00.000Z,ORD-1095,Sample Item 192,LI-000192,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-03T11:00:00.000Z,ORD-1096,Sample Item 193,LI-000193,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-03T11:15:00.000Z,ORD-1096,Sample Item 194,LI-000194,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-03T11:30:00.000Z,ORD-1097,Sample Item 195,LI-000195,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-03T11:45:00.000Z,ORD-1097,Sample Item 196,LI-000196,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-03T12:00:00.000Z,ORD-1098,Sample Item 197,LI-000197,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-03T12:15:00.000Z,ORD-1098,Sample Item 198,LI-000198,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-03T12:30:00.000Z,ORD-1099,Sample Item 199,LI-000199,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-03T12:45:00.000Z,ORD-1099,Sample Item 200,LI-000200,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-03T13:00:00.000Z,ORD-1100,Sample Item 1,LI-000201,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-03T13:15:00.000Z,ORD-1100,Sample Item 2,LI-000202,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-03T13:30:00.000Z,ORD-1101,Sample Item 3,LI-000203,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-03T13:45:00.000Z,ORD-1101,Sample Item 4,LI-000204,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-03T14:00:00.000Z,ORD-1102,Sample Item 5,LI-000205,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-03T14:15:00.000Z,ORD-1102,Sample Item 6,LI-000206,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-03T14:30:00.000Z,ORD-1103,Sample Item 7,LI-000207,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-03T14:45:00.000Z,ORD-1103,Sample Item 8,LI-000208,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-03T15:00:00.000Z,ORD-1104,Sample Item 9,LI-000209,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-03T15:15:00.000Z,ORD-1104,Sample Item 10,LI-000210,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-03T15:30:00.000Z,ORD-1105,Sample Item 11,LI-000211,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-03T15:45:00.000Z,ORD-1105,Sample Item 12,LI-000212,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-03T16:00:00.000Z,ORD-1106,Sample Item 13,LI-000213,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-03T16:15:00.000Z,ORD-1106,Sample Item 14,LI-000214,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-03T16:30:00.000Z,ORD-1107,Sample Item 15,LI-000215,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-03T16:45:00.000Z,ORD-1107,Sample Item 16,LI-000216,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-03T17:00:00.000Z,ORD-1108,Sample Item 17,LI-000217,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-03T17:15:00.000Z,ORD-1108,Sample Item 18,LI-000218,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-03T17:30:00.000Z,ORD-1109,Sample Item 19,LI-000219,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-03T17:45:00.000Z,ORD-1109,Sample Item 20,LI-000220,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-03T18:00:00.000Z,ORD-1110,Sample Item 21,LI-000221,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-03T18:15:00.000Z,ORD-1110,Sample Item 22,LI-000222,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-03T18:30:00.000Z,ORD-1111,Sample Item 23,LI-000223,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-03T18:45:00.000Z,ORD-1111,Sample Item 24,LI-000224,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-03T19:00:00.000Z,ORD-1112,Sample Item 25,LI-000225,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-03T19:15:00.000Z,ORD-1112,Sample Item 26,LI-000226,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-03T19:30:00.000Z,ORD-1113,Sample Item 27,LI-000227,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-03T19:45:00.000Z,ORD-1113,Sample Item 28,LI-000228,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-03T20:00:00.000Z,ORD-1114,Sample Item 29,LI-000229,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-03T20:15:00.000Z,ORD-1114,Sample Item 30,LI-000230,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-03T20:30:00.000Z,ORD-1115,Sample Item 31,LI-000231,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-03T20:45:00.000Z,ORD-1115,Sample Item 32,LI-000232,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-03T21:00:00.000Z,ORD-1116,Sample Item 33,LI-000233,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-03T21:15:00.000Z,ORD-1116,Sample Item 34,LI-000234,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-03T21:30:00.000Z,ORD-1117,Sample Item 35,LI-000235,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-03T21:45:00.000Z,ORD-1117,Sample Item 36,LI-000236,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-03T22:00:00.000Z,ORD-1118,Sample Item 37,LI-000237,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-03T22:15:00.000Z,ORD-1118,Sample Item 38,LI-000238,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-03T22:30:00.000Z,ORD-1119,Sample Item 39,LI-000239,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-03T22:45:00.000Z,ORD-1119,Sample Item 40,LI-000240,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-03T23:00:00.000Z,ORD-1120,Sample Item 41,LI-000241,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-03T23:15:00.000Z,ORD-1120,Sample Item 42,LI-000242,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-03T23:30:00.000Z,ORD-1121,Sample Item 43,LI-000243,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-03T23:45:00.000Z,ORD-1121,Sample Item 44,LI-000244,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-04T00:00:00.000Z,ORD-1122,Sample Item 45,LI-000245,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-04T00:15:00.000Z,ORD-1122,Sample Item 46,LI-000246,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-04T00:30:00.000Z,ORD-1123,Sample Item 47,LI-000247,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-04T00:45:00.000Z,ORD-1123,Sample Item 48,LI-000248,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-04T01:00:00.000Z,ORD-1124,Sample Item 49,LI-000249,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-04T01:15:00.000Z,ORD-1124,Sample Item 50,LI-000250,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-04T01:30:00.000Z,ORD-1125,Sample Item 51,LI-000251,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-04T01:45:00.000Z,ORD-1125,Sample Item 52,LI-000252,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-04T02:00:00.000Z,ORD-1126,Sample Item 53,LI-000253,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-04T02:15:00.000Z,ORD-1126,Sample Item 54,LI-000254,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-04T02:30:00.000Z,ORD-1127,Sample Item 55,LI-000255,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-04T02:45:00.000Z,ORD-1127,Sample Item 56,LI-000256,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-04T03:00:00.000Z,ORD-1128,Sample Item 57,LI-000257,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-04T03:15:00.000Z,ORD-1128,Sample Item 58,LI-000258,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-04T03:30:00.000Z,ORD-1129,Sample Item 59,LI-000259,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-04T03:45:00.000Z,ORD-1129,Sample Item 60,LI-000260,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-04T04:00:00.000Z,ORD-1130,Sample Item 61,LI-000261,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-04T04:15:00.000Z,ORD-1130,Sample Item 62,LI-000262,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-04T04:30:00.000Z,ORD-1131,Sample Item 63,LI-000263,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-04T04:45:00.000Z,ORD-1131,Sample Item 64,LI-000264,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-04T05:00:00.000Z,ORD-1132,Sample Item 65,LI-000265,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-04T05:15:00.000Z,ORD-1132,Sample Item 66,LI-000266,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-04T05:30:00.000Z,ORD-1133,Sample Item 67,LI-000267,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-04T05:45:00.000Z,ORD-1133,Sample Item 68,LI-000268,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-04T06:00:00.000Z,ORD-1134,Sample Item 69,LI-000269,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-04T06:15:00.000Z,ORD-1134,Sample Item 70,LI-000270,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-04T06:30:00.000Z,ORD-1135,Sample Item 71,LI-000271,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-04T06:45:00.000Z,ORD-1135,Sample Item 72,LI-000272,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-04T07:00:00.000Z,ORD-1136,Sample Item 73,LI-000273,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-04T07:15:00.000Z,ORD-1136,Sample Item 74,LI-000274,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-04T07:30:00.000Z,ORD-1137,Sample Item 75,LI-000275,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-04T07:45:00.000Z,ORD-1137,Sample Item 76,LI-000276,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-04T08:00:00.000Z,ORD-1138,Sample Item 77,LI-000277,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-04T08:15:00.000Z,ORD-1138,Sample Item 78,LI-000278,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-04T08:30:00.000Z,ORD-1139,Sample Item 79,LI-000279,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-04T08:45:00.000Z,ORD-1139,Sample Item 80,LI-000280,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-04T09:00:00.000Z,ORD-1140,Sample Item 81,LI-000281,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-04T09:15:00.000Z,ORD-1140,Sample Item 82,LI-000282,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-04T09:30:00.000Z,ORD-1141,Sample Item 83,LI-000283,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-04T09:45:00.000Z,ORD-1141,Sample Item 84,LI-000284,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-04T10:00:00.000Z,ORD-1142,Sample Item 85,LI-000285,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-04T10:15:00.000Z,ORD-1142,Sample Item 86,LI-000286,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-04T10:30:00.000Z,ORD-1143,Sample Item 87,LI-000287,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-04T10:45:00.000Z,ORD-1143,Sample Item 88,LI-000288,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-04T11:00:00.000Z,ORD-1144,Sample Item 89,LI-000289,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-04T11:15:00.000Z,ORD-1144,Sample Item 90,LI-000290,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-04T11:30:00.000Z,ORD-1145,Sample Item 91,LI-000291,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-04T11:45:00.000Z,ORD-1145,Sample Item 92,LI-000292,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-04T12:00:00.000Z,ORD-1146,Sample Item 93,LI-000293,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-04T12:15:00.000Z,ORD-1146,Sample Item 94,LI-000294,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-04T12:30:00.000Z,ORD-1147,Sample Item 95,LI-000295,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-04T12:45:00.000Z,ORD-1147,Sample Item 96,LI-000296,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-04T13:00:00.000Z,ORD-1148,Sample Item 97,LI-000297,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-04T13:15:00.000Z,ORD-1148,Sample Item 98,LI-000298,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-04T13:30:00.000Z,ORD-1149,Sample Item 99,LI-000299,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-04T13:45:00.000Z,ORD-1149,Sample Item 100,LI-000300,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-04T14:00:00.000Z,ORD-1150,Sample Item 101,LI-000301,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-04T14:15:00.000Z,ORD-1150,Sample Item 102,LI-000302,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-04T14:30:00.000Z,ORD-1151,Sample Item 103,LI-000303,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-04T14:45:00.000Z,ORD-1151,Sample Item 104,LI-000304,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-04T15:00:00.000Z,ORD-1152,Sample Item 105,LI-000305,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-04T15:15:00.000Z,ORD-1152,Sample Item 106,LI-000306,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-04T15:30:00.000Z,ORD-1153,Sample Item 107,LI-000307,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-04T15:45:00.000Z,ORD-1153,Sample Item 108,LI-000308,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-04T16:00:00.000Z,ORD-1154,Sample Item 109,LI-000309,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-04T16:15:00.000Z,ORD-1154,Sample Item 110,LI-000310,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-04T16:30:00.000Z,ORD-1155,Sample Item 111,LI-000311,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-04T16:45:00.000Z,ORD-1155,Sample Item 112,LI-000312,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-04T17:00:00.000Z,ORD-1156,Sample Item 113,LI-000313,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-04T17:15:00.000Z,ORD-1156,Sample Item 114,LI-000314,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-04T17:30:00.000Z,ORD-1157,Sample Item 115,LI-000315,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-04T17:45:00.000Z,ORD-1157,Sample Item 116,LI-000316,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-04T18:00:00.000Z,ORD-1158,Sample Item 117,LI-000317,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-04T18:15:00.000Z,ORD-1158,Sample Item 118,LI-000318,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-04T18:30:00.000Z,ORD-1159,Sample Item 119,LI-000319,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-04T18:45:00.000Z,ORD-1159,Sample Item 120,LI-000320,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-04T19:00:00.000Z,ORD-1160,Sample Item 121,LI-000321,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-04T19:15:00.000Z,ORD-1160,Sample Item 122,LI-000322,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-04T19:30:00.000Z,ORD-1161,Sample Item 123,LI-000323,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-04T19:45:00.000Z,ORD-1161,Sample Item 124,LI-000324,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-04T20:00:00.000Z,ORD-1162,Sample Item 125,LI-000325,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-04T20:15:00.000Z,ORD-1162,Sample Item 126,LI-000326,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-04T20:30:00.000Z,ORD-1163,Sample Item 127,LI-000327,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-04T20:45:00.000Z,ORD-1163,Sample Item 128,LI-000328,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-04T21:00:00.000Z,ORD-1164,Sample Item 129,LI-000329,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-04T21:15:00.000Z,ORD-1164,Sample Item 130,LI-000330,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-04T21:30:00.000Z,ORD-1165,Sample Item 131,LI-000331,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-04T21:45:00.000Z,ORD-1165,Sample Item 132,LI-000332,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-04T22:00:00.000Z,ORD-1166,Sample Item 133,LI-000333,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-04T22:15:00.000Z,ORD-1166,Sample Item 134,LI-000334,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-04T22:30:00.000Z,ORD-1167,Sample Item 135,LI-000335,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-04T22:45:00.000Z,ORD-1167,Sample Item 136,LI-000336,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-04T23:00:00.000Z,ORD-1168,Sample Item 137,LI-000337,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-04T23:15:00.000Z,ORD-1168,Sample Item 138,LI-000338,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-04T23:30:00.000Z,ORD-1169,Sample Item 139,LI-000339,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-04T23:45:00.000Z,ORD-1169,Sample Item 140,LI-000340,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-05T00:00:00.000Z,ORD-1170,Sample Item 141,LI-000341,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-05T00:15:00.000Z,ORD-1170,Sample Item 142,LI-000342,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-05T00:30:00.000Z,ORD-1171,Sample Item 143,LI-000343,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-05T00:45:00.000Z,ORD-1171,Sample Item 144,LI-000344,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-05T01:00:00.000Z,ORD-1172,Sample Item 145,LI-000345,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-05T01:15:00.000Z,ORD-1172,Sample Item 146,LI-000346,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-05T01:30:00.000Z,ORD-1173,Sample Item 147,LI-000347,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-05T01:45:00.000Z,ORD-1173,Sample Item 148,LI-000348,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-05T02:00:00.000Z,ORD-1174,Sample Item 149,LI-000349,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-05T02:15:00.000Z,ORD-1174,Sample Item 150,LI-000350,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-05T02:30:00.000Z,ORD-1175,Sample Item 151,LI-000351,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-05T02:45:00.000Z,ORD-1175,Sample Item 152,LI-000352,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-05T03:00:00.000Z,ORD-1176,Sample Item 153,LI-000353,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-05T03:15:00.000Z,ORD-1176,Sample Item 154,LI-000354,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-05T03:30:00.000Z,ORD-1177,Sample Item 155,LI-000355,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-05T03:45:00.000Z,ORD-1177,Sample Item 156,LI-000356,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-05T04:00:00.000Z,ORD-1178,Sample Item 157,LI-000357,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-05T04:15:00.000Z,ORD-1178,Sample Item 158,LI-000358,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-05T04:30:00.000Z,ORD-1179,Sample Item 159,LI-000359,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-05T04:45:00.000Z,ORD-1179,Sample Item 160,LI-000360,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-05T05:00:00.000Z,ORD-1180,Sample Item 161,LI-000361,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-05T05:15:00.000Z,ORD-1180,Sample Item 162,LI-000362,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-05T05:30:00.000Z,ORD-1181,Sample Item 163,LI-000363,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-05T05:45:00.000Z,ORD-1181,Sample Item 164,LI-000364,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-05T06:00:00.000Z,ORD-1182,Sample Item 165,LI-000365,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-05T06:15:00.000Z,ORD-1182,Sample Item 166,LI-000366,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-05T06:30:00.000Z,ORD-1183,Sample Item 167,LI-000367,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-05T06:45:00.000Z,ORD-1183,Sample Item 168,LI-000368,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-05T07:00:00.000Z,ORD-1184,Sample Item 169,LI-000369,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-05T07:15:00.000Z,ORD-1184,Sample Item 170,LI-000370,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-05T07:30:00.000Z,ORD-1185,Sample Item 171,LI-000371,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-05T07:45:00.000Z,ORD-1185,Sample Item 172,LI-000372,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-05T08:00:00.000Z,ORD-1186,Sample Item 173,LI-000373,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-05T08:15:00.000Z,ORD-1186,Sample Item 174,LI-000374,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-05T08:30:00.000Z,ORD-1187,Sample Item 175,LI-000375,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-05T08:45:00.000Z,ORD-1187,Sample Item 176,LI-000376,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-05T09:00:00.000Z,ORD-1188,Sample Item 177,LI-000377,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-05T09:15:00.000Z,ORD-1188,Sample Item 178,LI-000378,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
